OBJECTID,Infogroup ID,Company/Business Name,Street,City,State,State Name,ZIP Code,ZIP plus 4 extension,NAICS Code,SIC Code,Sales Volume/Assets ($000),Business Status Code,Ultimate Parent Number,Public Company Indicator,Employee Count,Franchise Code,Industry Specific Code,Square Footage Code,Locator Name,Match Status,Match Score,Source,Record type
151,678038308,DAVID OGLE CONSTRUCTION LLC,,CHATTANOOGA,TN,Tennessee,37421,,23611505,152103,2023,,000000000,,6,,,2,Postal,M,100,INFOGROUP,1
152,678038480,MASTER CRAFT PAINTING,,CHATTANOOGA,TN,Tennessee,37421,,23832003,172101,124,,000000000,,1,,,1,Postal,M,100,INFOGROUP,1
153,678040098,LEGEND NAILS & SPA,OOLTEWAH RINGGOLD RD,OOLTEWAH,TN,Tennessee,37363,9831,81211302,723102,112,,000000000,,3,,,1,StreetAddress,T,90.90625,INFOGROUP,0
154,678040981,FOOD CITY,OOLTEWAH RINGGOLD RD,OOLTEWAH,TN,Tennessee,37363,9831,44511003,541105,19589,2,124319054,,100,¾,,8,StreetAddress,T,90.90625,INFOGROUP,0
155,678041377,COMPUTER SOURCE-NETWORKING,,CHATTANOOGA,TN,Tennessee,37421,,54151219,737314,1037,,000000000,,6,,,3,Postal,M,100,INFOGROUP,1
156,678043027,AUSTIN STAMPCRETE,,CHATTANOOGA,TN,Tennessee,37421,,23811001,177105,985,,000000000,,8,,,2,Postal,M,100,INFOGROUP,1
157,678048414,BLIND EXPRESS,OOLTAWAH/GEORGTOWN RD,CHATTANOOGA,TN,Tennessee,37421,,44229109,571917,467,,000000000,,3,,,2,Postal,M,100,INFOGROUP,0
158,678049776,ARTIC HEATING & AIR COND,,CHATTANOOGA,TN,Tennessee,37421,,23822002,171117,862,,000000000,,7,,,2,Postal,M,100,INFOGROUP,1
159,683888465,SUBWAY,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,4803,72251301,581208,304,2,452186299,,6,R,D,1,PointAddress,M,100,INFOGROUP,0
160,685531287,BRYMAN'S CLEANERS,OOLTEWAH RINGGOLD RD,OOLTEWAH,TN,Tennessee,37363,9831,81232002,721201,79,,000000000,,1,,,1,StreetAddress,T,90.90625,INFOGROUP,0
161,686941956,SHADES OF GREY PHOTOGRAPHY,HIDDEN TRAIL LN,CHATTANOOGA,TN,Tennessee,37421,5048,54192204,733501,212,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
162,695710194,INGROUND POOL DESIGN INC,,CHATTANOOGA,TN,Tennessee,37421,,23622040,179921,936,,000000000,,5,,,2,Postal,M,100,INFOGROUP,1
163,697359651,EAST HAMILTON MIDDLE HIGH SCH,OOLTEWAH RINGGOLD RD,OOLTEWAH,TN,Tennessee,37363,9392,61111007,821103,0,,000000000,,38,JS,,7,PointAddress,M,100,INFOGROUP,0
164,698546181,USI ENVIRONMENTAL INC,GIBSON POND RD,CHATTANOOGA,TN,Tennessee,37421,5375,54171416,873111,0,,000000000,,5,,,5,PointAddress,M,100,INFOGROUP,0
165,700249107,C E D H ASSOC,,CHATTANOOGA,TN,Tennessee,37421,,62151105,807104,2054,,000000000,,14,,,5,Postal,M,100,INFOGROUP,1
166,705169419,CHATTANOOGA VOLVO,6037INTERNATIONAL DR,CHATTANOOGA,TN,Tennessee,37421,,44111001,551102,38006,,000000000,,40,W,,6,Postal,M,100,INFOGROUP,0
167,705336181,SHELF SERVICE BOUNCERS,WEDGEWOOD DR,CHATTANOOGA,TN,Tennessee,37421,4635,53228932,735906,2344,,000000000,,5,,,3,PointAddress,M,100,INFOGROUP,0
168,705382978,KIRKLAND PEST CONTROL,,CHATTANOOGA,TN,Tennessee,37421,,56171009,734201,248,,000000000,,3,,,1,Postal,M,100,INFOGROUP,1
169,705460040,MAXIMUM HEATING & AIR,,CHATTANOOGA,TN,Tennessee,37421,,23822002,171117,862,,000000000,,7,,,2,Postal,M,100,INFOGROUP,1
170,706605685,KINSTON SOUTHERN PROPERTIES,TORBETT LN,OOLTEWAH,TN,Tennessee,37363,9442,53121003,653118,298,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
171,706688960,DNJ FITNESS LLC,OOLTEWAH RINGGOLD RD,OOLTEWAH,TN,Tennessee,37363,9830,71394011,799101,303,,000000000,,5,,,5,PointAddress,M,100,INFOGROUP,0
172,707821431,HOLES TO GO MINI GOLF RENTALS,HUNTERS BEND CIR,OOLTEWAH,TN,Tennessee,37363,8009,71399019,799929,297,,000000000,,4,,,1,PointAddress,M,100,INFOGROUP,0
173,708169472,RAY LAWNS,STANDIFER GAP RD,OOLTEWAH,TN,Tennessee,37363,8315,56173011,078206,141,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
174,708331310,ATM,OOLTEWAH-RIONGGOLD RD,CHATTANOOGA,TN,Tennessee,37421,,52211001,602103,0,,000000000,,0,º,,,Postal,M,100,INFOGROUP,3
175,708594026,PARTY TIME INFLATABLE,WEDGEWOOD DR,CHATTANOOGA,TN,Tennessee,37421,4635,45322026,594716,395,,000000000,,8,,,3,PointAddress,M,100,INFOGROUP,0
176,708948072,WESTON GROUP,LEYLAND DR,CHATTANOOGA,TN,Tennessee,37421,,62431009,833102,0,,000000000,,12,,,5,Postal,M,100,INFOGROUP,0
177,709418124,WESTON GROUP,MESSINGER LN,CHATTANOOGA,TN,Tennessee,37421,,62431009,833102,0,,000000000,,12,,,5,Postal,M,100,INFOGROUP,0
178,711552022,FLEET RESEARCH INC,TAMARA LN,CHATTANOOGA,TN,Tennessee,37421,4569,54191003,873206,0,,000000000,,7,,,3,PointAddress,M,100,INFOGROUP,0
179,714533898,LJ HALLIWELL LLC,GIBSON POND RD,CHATTANOOGA,TN,Tennessee,37421,5368,52393005,628205,936,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
180,714573133,JAMES SNYDER,SHADY FORK RD,CHATTANOOGA,TN,Tennessee,37421,4531,62131002,804101,328,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
181,715837558,GUERDON MEDIA,CHARBAR CIR,CHATTANOOGA,TN,Tennessee,37421,5307,54151217,737311,1210,,000000000,,7,,,3,PointAddress,M,100,INFOGROUP,0
182,716350194,SOUTHERN COMFORT INSULATION,,CHATTANOOGA,TN,Tennessee,37421,,23831006,174205,1354,,000000000,,11,,,3,Postal,M,100,INFOGROUP,1
183,716350392,BILL CAPONE AGENCY LLC,,CHATTANOOGA,TN,Tennessee,37421,,52421001,641112,445,,000000000,,3,,,2,Postal,M,100,INFOGROUP,1
184,716350657,AMERICAS PLUMBING & SEWER,,CHATTANOOGA,TN,Tennessee,37421,,23822025,171105,370,,000000000,,3,,,1,Postal,M,100,INFOGROUP,1
185,716353586,SPACE WALK OF CHATTANOOGA,CASLER LN,CHATTANOOGA,TN,Tennessee,37421,,53228932,735906,469,,000000000,,1,,,2,Postal,M,100,INFOGROUP,0
186,716353727,INTEGRITY BUILDING & DESIGN,,CHATTANOOGA,TN,Tennessee,37421,,23611822,152107,1012,,000000000,,3,,,1,Postal,M,100,INFOGROUP,1
187,716354063,LEWIS AUDIO,,CHATTANOOGA,TN,Tennessee,37421,,42369037,506507,4226,,000000000,,3,,,2,Postal,M,100,INFOGROUP,1
188,716354949,BUG MASTER TERMITE & PEST MGMT,,CHATTANOOGA,TN,Tennessee,37421,,56171009,734201,248,,000000000,,3,,,1,Postal,M,100,INFOGROUP,1
189,716355177,AFFORDABLE LAWN CARE & LANDSCP,,CHATTANOOGA,TN,Tennessee,37421,,56173011,078206,352,,000000000,,5,,,2,Postal,M,100,INFOGROUP,1
190,716357058,SANDERS GUTTERING,,CHATTANOOGA,TN,Tennessee,37421,,23816004,176103,247,,000000000,,2,,,1,Postal,M,100,INFOGROUP,1
191,716357918,DUNCAN MASONRY,,CHATTANOOGA,TN,Tennessee,37421,,23814006,174101,2093,,000000000,,17,,,3,Postal,M,100,INFOGROUP,1
192,716358569,JM REMODELING & SIDING,,CHATTANOOGA,TN,Tennessee,37421,,23611816,152105,675,,000000000,,2,,,1,Postal,M,100,INFOGROUP,1
193,716359245,PATHWAYS OF DISTINCTION,,CHATTANOOGA,TN,Tennessee,37421,,45399850,599972,473,,000000000,,4,,,2,Postal,M,100,INFOGROUP,1
194,716361969,TT WILLIAMS CONCRETE CUTTING,,CHATTANOOGA,TN,Tennessee,37421,,23891013,179504,862,,000000000,,7,,,2,Postal,M,100,INFOGROUP,1
195,716968761,TRADESMEN INTERNATIONAL,,CHATTANOOGA,TN,Tennessee,37421,,56131104,736108,2023,2,903566909,,10,,,2,Postal,M,100,INFOGROUP,1
196,717178507,PYE BARKER FIRE & SAFETYINC,,CHATTANOOGA,TN,Tennessee,37421,,42361032,506308,5529,,000000000,,6,,,4,Postal,M,100,INFOGROUP,1
197,717193907,HOMERATE MORTGAGE,,CHATTANOOGA,TN,Tennessee,37421,,52393003,628218,1248,,000000000,,4,,,3,Postal,M,100,INFOGROUP,1
198,717583438,ANDERSON SALES A,REFLECTION LN,OOLTEWAH,TN,Tennessee,37363,6978,45231906,539901,225,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
199,718077954,SCENIC SOUND SOLUTIONS,NSIDE DR,CHATTANOOGA,TN,Tennessee,37421,,71151004,792908,342,,000000000,,5,,,3,Postal,M,100,INFOGROUP,0
200,718659682,GRIM'S TACTICAL,CICERO TRL,CHATTANOOGA,TN,Tennessee,37421,1304,45399845,599923,473,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
201,719015282,WINDOW GENIE,BUNBARRELL RD,CHATTANOOGA,TN,Tennessee,37421,,56172001,734902,485,2,479597239,,6,,,2,Postal,M,100,INFOGROUP,0
202,719240345,E & G ASSOC,CHATTANOOGA BLVD,CHATTANOOGA,TN,Tennessee,37421,,54133016,871111,829,,000000000,,6,,,4,Postal,M,100,INFOGROUP,0
203,719240351,EAST HAMILTON AUTO SALES,STANDIFER GAP RD,CHATTANOOGA,TN,Tennessee,37421,1323,44112005,551103,1901,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
204,719524605,CUMBERLAND BAIL BONDING,BRIAR PATCH LN,OOLTEWAH,TN,Tennessee,37363,4610,52412609,635101,11772,,000000000,,12,,,5,PointAddress,M,100,INFOGROUP,0
205,720338663,IT NOOGA,,CHATTANOOGA,TN,Tennessee,37421,,81121206,737801,206,,000000000,,1,,,1,Postal,M,100,INFOGROUP,1
206,721258970,2 NATIVES CHATTOWN CATERING,,CHATTANOOGA,TN,Tennessee,37421,,72232001,581212,406,,000000000,,8,,,2,Postal,M,100,INFOGROUP,1
207,721356644,MOAB TEXTILES LLC,OOLTEWAH RINGGOLD RD,OOLTEWAH,TN,Tennessee,37363,9381,31499924,229998,276,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
208,722305594,TENNESSEE CLUTCH & SUPPLY,,CHATTANOOGA,TN,Tennessee,37421,,45231906,539901,225,,000000000,,2,,,2,Postal,M,100,INFOGROUP,1
209,722429809,MOBILE MASSAGE BY AJ,,CHATTANOOGA,TN,Tennessee,37421,,81219915,729963,101,,000000000,,2,,,1,Postal,M,100,INFOGROUP,1
210,722448080,CHATTANOOGA TILE CO,,CHATTANOOGA,TN,Tennessee,37421,,44221014,571309,1034,,000000000,,4,,,2,Postal,M,100,INFOGROUP,1
211,722977767,RAG MOTORS,,CHATTANOOGA,TN,Tennessee,37421,,44112005,551103,1901,,000000000,,2,,,2,Postal,M,100,INFOGROUP,1
212,724861557,BISER TUTORING,,CHATTANOOGA,TN,Tennessee,37421,,61169102,829909,0,,000000000,,4,,,2,Postal,M,100,INFOGROUP,1
213,725220777,GOODWILL DONATION CENTER,SHALLOWFORD RD & LEE HWY,CHATTANOOGA,TN,Tennessee,37421,,81331108,839938,0,2,007612948,,3,H,,2,Postal,M,100,INFOGROUP,0
214,726409150,TRUE VALUE AT OAKBROOK,E BRAINERD RD,OOLTEWAH,TN,Tennessee,37363,,44413005,525104,1312,2,007501547,,8,2,,3,StreetAddress,M,100,INFOGROUP,0
215,726998782,SOCCER SHOTS,,CHATTANOOGA,TN,Tennessee,37421,,71121104,794102,555,,000000000,,3,,,4,Postal,M,100,INFOGROUP,1
216,731454378,TOP NOTCH AUTO RESCUE,,CHATTANOOGA,TN,Tennessee,37421,,48841006,754901,311,,000000000,,3,,,1,Postal,M,100,INFOGROUP,1
217,731504008,O'NATURAL SHEA PRODUCTS,FIRST TENNESSEE PAVILION,CHATTANOOGA,TN,Tennessee,37421,,44612001,599992,355,,000000000,,3,,,2,Postal,M,100,INFOGROUP,0
218,733958237,AJS PLUMBING SVC,STANDIFER GAP RD,OOLTEWAH,TN,Tennessee,37363,8318,23822025,171105,370,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
219,735192893,AMERICAN 24 HOUR DOOR SVC,,CHATTANOOGA,TN,Tennessee,37421,,54199009,899999,296,,000000000,,2,,,1,Postal,M,100,INFOGROUP,1
220,735278513,TERRA-FIRMA STABILIZATION,,CHATTANOOGA,TN,Tennessee,37421,,54132004,078103,71,,000000000,,1,,,1,Postal,M,100,INFOGROUP,1
221,735684263,DOS BROS FRESH MEXIAN GRILL,ELEMENTARY WAY,CHATTANOOGA,TN,Tennessee,37421,,72251117,581208,355,,000000000,,7,,,2,Postal,M,100,INFOGROUP,0
222,736090246,GROUNDZERO LANDCARE,,CHATTANOOGA,TN,Tennessee,37421,,56173009,078204,4924,2,489051649,,70,,,6,Postal,M,100,INFOGROUP,1
223,736167893,ASK FOR ERIC,,CHATTANOOGA,TN,Tennessee,37421,,54189008,519917,2570,,000000000,,3,,,3,Postal,M,100,INFOGROUP,1
224,736863478,FBT ENGINEERING ENVMT SVC,MORNING SHADOWS DR,CHATTANOOGA,TN,Tennessee,37421,2054,54133006,871106,829,,000000000,,6,,,4,PointAddress,M,100,INFOGROUP,0
225,737584686,TRUE VALUE HARDWARE,E BRAINERD RD,OOLTEWAH,TN,Tennessee,37363,9333,44413005,525104,2460,2,007501547,,15,2,,5,PointAddress,M,100,INFOGROUP,0
226,737873312,PURE BARRE,WESTOVER TER,CHATTANOOGA,TN,Tennessee,37421,,71394011,799101,423,2,409171468,,7,8,,2,Postal,M,100,INFOGROUP,0
227,738725831,SARATOGA TECHNOLOGIES,,CHATTANOOGA,TN,Tennessee,37421,,54151109,737109,0,2,613602879,,16,,,1,Postal,M,100,INFOGROUP,1
228,738807004,IMAGES LANDSCAPE SVC LLC,TENNGA LN,CHATTANOOGA,TN,Tennessee,37421,4587,56173009,078204,211,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
229,738807179,SCORE INTERNATIONAL,SUNSET MOUNTAIN DR,CHATTANOOGA,TN,Tennessee,37421,2076,99999004,999977,0,,000000000,,0,,,1,PointAddress,M,100,INFOGROUP,0
230,739308533,ELITE REMODELING SOLUTIONS,,CHATTANOOGA,TN,Tennessee,37421,,23611823,152139,1012,,000000000,,3,,,1,Postal,M,100,INFOGROUP,1
231,739739032,STATE FARM INSURANCE CO,SUMMERVILLE RD,CHATTANOOGA,TN,Tennessee,37421,,52421001,641112,445,,000000000,,3,Y,,2,Postal,M,100,INFOGROUP,0
232,740827181,MOSTSAVING.US,FIELDSTONE DR,CHATTANOOGA,TN,Tennessee,37421,,99999004,999977,0,,000000000,,0,,,1,Postal,M,100,INFOGROUP,0
233,741987597,U-HAUL NEIGHBORHOOD DEALER,E BRAINERD RD,OOLTEWAH,TN,Tennessee,37363,9333,53212016,751303,3335,2,409125614,2,2,6,,3,PointAddress,M,100,INFOGROUP,0
234,744460149,LAW OFFICE OF GARY L HENRY,STANDIFER GAP RD,CHATTANOOGA,TN,Tennessee,37421,4906,54111002,811103,1083,,000000000,,5,,,3,PointAddress,M,100,INFOGROUP,0
235,744543894,SHELFGENIE OF EAST TENNESSEE,WINDROSE CIR,CHATTANOOGA,TN,Tennessee,37421,4817,33711006,571211,1108,2,666880554,,5,,,3,PointAddress,M,100,INFOGROUP,0
236,851709642,APISON ELEMENTARY SCHOOL,E BRAINERD RD,APISON,TN,Tennessee,37302,7629,61111007,821103,0,,000000000,,63,EKN,A,8,PointAddress,M,100,INFOGROUP,0
237,852454941,STONE INSURANCE,WINDBRIDGE DR,APISON,TN,Tennessee,37302,7605,52421001,641112,149,,000000000,,1,,,2,PointAddress,M,100,INFOGROUP,0
238,852645795,WHARTON FIRM,CANDLEWOOD TRL,CHATTANOOGA,TN,Tennessee,37421,2063,54111002,811103,650,,000000000,,3,FHS,,1,PointAddress,M,100,INFOGROUP,0
239,852708437,AMERICAN POLYGRAPH ASSN,5700,CHATTANOOGA,TN,Tennessee,37421,,56161110,738101,74,,000000000,,2,,,2,Postal,M,100,INFOGROUP,0
240,852711134,PATHWAY BAPTIST CHURCH,E BRAINERD RD,OOLTEWAH,TN,Tennessee,37363,9334,81311008,866107,0,,000000000,,2,C,,2,PointAddress,M,100,INFOGROUP,0
241,891615262,CHATTANOOGA METROPOLITAN CHR,WEATHER VIEW DR,CHATTANOOGA,TN,Tennessee,37421,6311,81311008,866107,0,,000000000,,1,F,,2,PointAddress,M,100,INFOGROUP,0
242,981848609,ADVENTURER'S TRAVEL,MEADOWSTONE DR,APISON,TN,Tennessee,37302,7602,56151007,472402,191,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
243,998766885,AMERICA INTERNET & COMMS INC,RAINTREE LN,CHATTANOOGA,TN,Tennessee,37421,5311,51821013,737415,2300,,000000000,,10,,,4,PointAddress,M,100,INFOGROUP,0
244,000870279,BACON PRODUCTS CORP,SHEPHERD RD,CHATTANOOGA,TN,Tennessee,37421,2996,42491021,519117,23642,,000000000,,14,,,5,PointAddress,M,100,INFOGROUP,0
245,002032381,PRYOR BACON REALTY,CROMWELL RD,CHATTANOOGA,TN,Tennessee,37421,2163,53121003,653118,1488,,000000000,,15,,,6,PointAddress,M,100,INFOGROUP,0
246,002399178,BINSWANGER GLASS CO,AMNICOLA HWY,CHATTANOOGA,TN,Tennessee,37406,1041,44419031,523110,12321,2,443454814,,60,B,,7,PointAddress,M,100,INFOGROUP,0
247,002435741,GRAYBAR ELECTRIC SUPPLY,JOHN DOUGLASS DR,CHATTANOOGA,TN,Tennessee,37421,1698,42361021,506330,19351,2,007516685,,21,,,7,PointAddress,M,100,INFOGROUP,0
248,002495950,STOWERS CAT,S ACCESS RD,CHATTANOOGA,TN,Tennessee,37406,1266,42381002,508206,67871,2,401929028,,50,8,,8,PointAddress,M,100,INFOGROUP,0
249,002495968,POWER EQUIPMENT CO,BONNY OAKS DR,CHATTANOOGA,TN,Tennessee,37406,1664,33312009,353105,7065,,000000000,,17,,,5,StreetAddress,M,100,INFOGROUP,0
250,002506244,CHATTANOOGA TRACTOR & EQPT INC,E POLYMER DR,CHATTANOOGA,TN,Tennessee,37421,2275,42382032,508304,28134,,000000000,,25,,,7,PointAddress,M,100,INFOGROUP,0
251,002558591,APPLIED INDUSTRIAL TECH INC,JERSEY PIKE,CHATTANOOGA,TN,Tennessee,37421,2241,42384004,508525,8881,2,006698500,2,8,,,5,PointAddress,M,100,INFOGROUP,0
252,002603462,DUO-FAST OF CHATTANOOGA,INDUSTRY DR,CHATTANOOGA,TN,Tennessee,37416,3873,42371007,507205,10655,2,007519135,2,10,,,6,PointAddress,M,100,INFOGROUP,0
253,002660223,MAYFIELD DAIRY FARMS,POLYMER DR,CHATTANOOGA,TN,Tennessee,37421,2286,42443012,514303,192053,2,482990389,2,112,,,8,PointAddress,M,100,INFOGROUP,0
254,002767663,EMPIRE DISTRIBUTORS INC,TAG RD,CHATTANOOGA,TN,Tennessee,37416,3813,42482003,518201,66273,2,002363950,2,50,,,8,PointAddress,M,100,INFOGROUP,0
255,002902252,MILL & MINE SUPPLY CO INC,COUNTRY LN,CHATTANOOGA,TN,Tennessee,37402,,44421004,526109,403,,000000000,,3,,,2,StreetName,M,92.078125,INFOGROUP,0
256,003072261,CAPITAL TOYOTA,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,3544,44111001,551102,160299,,000000000,,180,T,,8,PointAddress,M,100,INFOGROUP,0
257,003118098,VALLEY OIL CO,BONNY OAKS DR,CHATTANOOGA,TN,Tennessee,37416,3804,42472014,517206,500554,2,427599115,,39,,,7,PointAddress,M,100,INFOGROUP,0
258,003130366,HONDA OF CHATTANOOGA,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,1828,44421004,526109,1074,,000000000,,8,H,,2,PointAddress,M,100,INFOGROUP,0
259,003952462,ASTEC INDUSTRIES INC,SHEPHERD RD,CHATTANOOGA,TN,Tennessee,37421,2947,33312007,353104,0,1,003952462,1,20,,,7,PointAddress,M,100,INFOGROUP,0
260,004220430,MED-WRITE INC,AIRPORT RD,CHATTANOOGA,TN,Tennessee,37421,3525,54121901,872103,481,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
261,004385845,PRECEPT MINISTRIES,NOAH REID RD,CHATTANOOGA,TN,Tennessee,37421,1697,81311008,866107,0,,000000000,,124,,,8,PointAddress,M,100,INFOGROUP,0
262,004402038,EIGHTCO INC,AMNICOLA HWY,CHATTANOOGA,TN,Tennessee,37406,1095,42399019,509905,35443,,000000000,,40,,,7,PointAddress,M,100,INFOGROUP,0
263,004402152,ARCADIS US INC,PREMIER DR,CHATTANOOGA,TN,Tennessee,37421,3747,54133006,871106,10351,2,116078676,,75,,,8,PointAddress,M,100,INFOGROUP,0
264,004498424,SHOOK & FLETCHER INSULATION CO,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,6207,42333005,503307,3092,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
265,005455993,DEALERS WAREHOUSE,PERIMETER DR,CHATTANOOGA,TN,Tennessee,37421,3678,42331002,503114,35306,,000000000,,40,,,7,PointAddress,M,100,INFOGROUP,0
266,005457544,BUILDERS FIRST SOURCE,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,2937,44411001,521126,7915,2,972583819,2,25,,,7,PointAddress,M,100,INFOGROUP,0
267,006197313,BEST WESTERN,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,1093,72111002,701101,1746,2,007578933,,20,A,,7,PointAddress,M,100,INFOGROUP,0
268,006433189,WICHMAN MONUMENTS INC,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5398,45399850,599972,2128,,000000000,,18,,,5,PointAddress,M,100,INFOGROUP,0
269,006433437,WRIGLEY MANUFACTURING CO LLC,JERSEY PIKE,CHATTANOOGA,TN,Tennessee,37421,6208,31134001,206701,75449,2,007523475,,200,,,8,PointAddress,M,100,INFOGROUP,0
270,006433536,W R GRACE & CO,N HAWTHORNE ST,CHATTANOOGA,TN,Tennessee,37406,1300,32518017,281998,26186,2,007539455,2,90,,,8,PointAddress,M,100,INFOGROUP,0
271,006433734,ADAMS LITHOGRAPHING,CHAPMAN RD,CHATTANOOGA,TN,Tennessee,37421,7210,32311148,275998,4273,,000000000,,50,,,7,PointAddress,M,100,INFOGROUP,0
272,008687501,HEALTH CENTER AT STANDIFER PLC,WALKER RD,CHATTANOOGA,TN,Tennessee,37421,1116,62311016,805101,36116,,000000000,,500,,D,8,PointAddress,M,100,INFOGROUP,0
273,009218579,AMERICAN DISPLAY & FIXTURE LLC,N HAWTHORNE ST,CHATTANOOGA,TN,Tennessee,37406,1305,33261804,349698,31226,,000000000,,200,,,8,PointAddress,M,100,INFOGROUP,0
274,009218751,STAINLESS METAL PRODUCTS INC,CROMWELL RD,CHATTANOOGA,TN,Tennessee,37421,2121,33122207,331501,17139,,000000000,,58,,,8,PointAddress,M,100,INFOGROUP,0
275,009220021,ARCADE BEAUTY,AMNICOLA HWY,CHATTANOOGA,TN,Tennessee,37406,1003,54161303,874213,25767,,000000000,,250,,,8,PointAddress,M,100,INFOGROUP,0
276,128690948,WORLD FINANCE,CHICKAMAUGA RD,CHATTANOOGA,TN,Tennessee,37421,5116,52229103,614101,2432,2,127294668,2,4,,,2,PointAddress,M,100,INFOGROUP,0
277,134720879,EASTERN BUSINESS FORMS INC,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,,42412005,511207,762,2,620463406,,1,,,5,StreetAddress,M,100,INFOGROUP,0
278,134777184,WOMENS INSTITUTE FOR,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,7162,62111107,801101,655,,000000000,,3,N5,,4,PointAddress,M,100,INFOGROUP,0
279,134803014,PRECISION MARINE LLC,HARRISON PIKE,CHATTANOOGA,TN,Tennessee,37406,1425,44122204,555104,703,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
280,134809631,TRISTATE & UNIGUARD SECURITY,LEE PARKWAY DR,CHATTANOOGA,TN,Tennessee,37421,6708,56161208,738102,2945,,000000000,,80,,,8,PointAddress,M,100,INFOGROUP,0
281,134810100,84 LUMBER,EBLEN DR,CHATTANOOGA,TN,Tennessee,37421,6607,44411001,521126,4749,2,230001026,,15,8,,5,PointAddress,M,100,INFOGROUP,0
282,134859909,SERVICE FINANCE CO,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5518,52229101,614102,1824,,000000000,,3,,,3,StreetAddress,M,100,INFOGROUP,0
283,134863331,AMERICAN RED CROSS,S ACCESS RD,CHATTANOOGA,TN,Tennessee,37406,1101,62419012,832218,542,2,558598116,,12,A,,5,PointAddress,M,100,INFOGROUP,0
284,134864487,HELEN ROSS MCNABB CTR,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,1688,56111012,874101,12281,,000000000,,100,,,8,PointAddress,M,100,INFOGROUP,0
285,134866482,NEW MONUMENTAL BAPTIST CHURCH,WOODMORE LN,CHATTANOOGA,TN,Tennessee,37411,2312,81311008,866107,0,,000000000,,5,C,,3,PointAddress,M,100,INFOGROUP,0
286,134868140,2020 OPTICAL,JARNIGAN RD,CHATTANOOGA,TN,Tennessee,37421,3096,44613003,599502,117,,000000000,,3,,,4,PointAddress,M,100,INFOGROUP,0
287,134868355,ASSOCIATES IN ONCOLOGY-HMTLGY,ZIEGLER RD,CHATTANOOGA,TN,Tennessee,37421,4744,62111107,801101,5451,,000000000,,25,O2,,7,PointAddress,M,100,INFOGROUP,0
288,134870369,CK SUPPLY,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37411,1113,42331002,503114,14123,2,146383393,,16,,,5,PointAddress,M,100,INFOGROUP,0
289,134872621,HUSKEY SHEET METAL CO,DOUGLAS DR,CHATTANOOGA,TN,Tennessee,37412,4005,23891054,179104,739,,000000000,,6,,,2,PointAddress,M,100,INFOGROUP,0
290,134872712,IUOE,LEE PKWY W,CHATTANOOGA,TN,Tennessee,37421,6769,81393001,863101,0,2,121698195,,3,,,3,PointAddress,M,100,INFOGROUP,0
291,134873637,OTIS ELEVATOR CO,CROMWELL RD,CHATTANOOGA,TN,Tennessee,37421,2176,23829005,179605,1478,2,000602680,2,12,,,6,PointAddress,M,100,INFOGROUP,0
292,134874932,STUBBS PROSTHETICS & ORTHOTICS,UPTAIN RD,CHATTANOOGA,TN,Tennessee,37411,5655,62139929,804959,1072,,000000000,,10,,,7,PointAddress,M,100,INFOGROUP,0
293,134878024,GARNER MASONRY,PARKWAY DR,CHATTANOOGA,TN,Tennessee,37406,1566,23814006,174101,247,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
294,134878552,INGLE KNOX INSURANCE,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,1024,52421001,641112,297,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
295,134880889,SBI ENGINEERS,STEIN DR,CHATTANOOGA,TN,Tennessee,37421,7239,54133016,871111,415,,000000000,,3,,,4,PointAddress,M,100,INFOGROUP,0
